ID_road_seg,long_midpoint,lat_midpoint,length
102_26,35.06611822547178,-2.1112305668693065,2500.655245580944
102_27,35.050511887445744,-2.127124076934892,2500.6716862421613
102_28,35.035252616009764,-2.1435603136994756,2500.5234987513677
102_29,35.019007439434645,-2.158994584528224,2500.52546253372
102_30,35.00115040705139,-2.172544371173613,2500.338464276148
102_31,34.98538672182939,-2.1878741037532947,2500.7219249537393
102_32,34.972991796479874,-2.2063478199395106,2500.8683349338453
102_33,34.96370950847328,-2.2252116086548246,2501.3138068980143
102_34,34.95800899272873,-2.2453669958058624,2500.856012425973
102_35,34.94390040199971,-2.262104543234854,2500.5522544746163
102_36,34.93060365965721,-2.280076588331855,2500.943939129197
102_37,34.91870598856593,-2.296459791819425,2500.0997995829107
102_38,34.8981114988535,-2.302411316285263,2499.5926016987605
102_39,34.87605453823023,-2.29852735261154,2499.5420679529834
102_40,34.8544089984468,-2.3023568680374464,2500.159000217099
102_41,34.84612462571207,-2.316012778246441,1198.3478493472978
103_1,35.16946371873362,-1.964104828385678,2501.182885391896
103_2,35.16904698542731,-1.985005789229548,2501.0870217611896
103_3,35.176103004572354,-1.9944106662450847,282.357994416164
104_1,35.1486013838213,-2.0197809856779463,2500.3682544063827
104_2,35.1584148517659,-2.0211546819190422,173.59912353723652
105_1,35.14607237015743,-2.0142859607660153,1389.458631626379
106_1,35.158600312124634,-2.0211209575749125,55.10498423831707
107_1,34.32499423249463,-2.2431289758701825,2501.0884471714276
107_2,34.32871711044049,-2.2637052567074387,2501.0908493009206
107_3,34.319753076988846,-2.2835095022157277,2501.335860261602
107_4,34.31707424131875,-2.305774101148205,2501.373781329724
107_5,34.31281127576676,-2.3273560946544287,2501.3316373213715
107_6,34.3074175508953,-2.3457473013108103,2500.356006268242
107_7,34.30337480945544,-2.357434236481784,2034.5759743338326
108_1,34.81905508389994,-2.4231464314658506,1279.3161761907445
109_1,34.92544965094882,-2.2886525934994846,343.83498511322796
110_1,34.92107168674056,-2.2876113746075664,846.4838590179563
111_1,34.99534177800922,-2.533260070020915,2500.126742080087
111_2,34.99249398853691,-2.5467030868815765,782.9021854237251
112_1,34.89208096930124,-2.512203528454491,2499.814541765791
112_2,34.91283326947571,-2.519980433000897,2499.3436839694264
112_3,34.93215912731429,-2.5288844856804276,2499.6392882358837
112_4,34.95240951232856,-2.5306960982136255,2499.625491547006
112_5,34.97222932805221,-2.537299971276677,2499.4418418693717
112_6,34.990938340047485,-2.52774254477201,2499.7556164548714
112_7,35.010777545062346,-2.5188562987484984,2499.453246001156
112_8,35.032245629675884,-2.523868194446427,2499.3632496119135
112_9,35.05026749142075,-2.5364895271772285,2500.1546399014705
112_10,35.06762071700094,-2.550142465930699,2499.8824780138034
112_11,35.0851886291184,-2.563434616357833,2499.81055324277
112_12,35.097817685336054,-2.571209347681878,821.0058116141591
113_1,34.415208944493685,-2.1670751310010363,2501.2433285132042
113_2,34.410672169154644,-2.1884390334770814,2501.3016228004267
113_3,34.409597291941,-2.209506688488582,2501.0874340064765
113_4,34.41263907793128,-2.2302431972053314,2501.340248431693
113_5,34.4076801413325,-2.2454978656993614,1105.9394169140537
114_1,34.92646471873284,-2.439669530448509,2500.940575841079
114_2,34.93404531585516,-2.4536750047479585,2500.686097406201
114_3,34.938098513014396,-2.4755313300897273,2501.2478173381223
114_4,34.94406161782429,-2.4897090388012093,962.7755257555432
115_1,34.38559287017108,-2.1562915612509093,1837.355947875823
116_1,34.911567087461954,-1.7376244445919107,2500.888846477249
116_2,34.90600400105274,-1.7372621647346074,746.9651467353513
117_1,34.82321026647292,-2.350374196602915,2221.9762006995943
118_1,34.84699333347253,-2.344342723160999,2419.934857031167
119_1,34.96213164209335,-2.2081884376941012,2499.76093019322
119_2,34.94193378873983,-2.2121160381014504,2500.0380397403737
119_3,34.925454267156276,-2.2189798413221697,2178.5444853813624
120_1,34.84311057727091,-2.4896643739838455,2499.582226476883
120_2,34.86289971131031,-2.4819700706457506,2499.301895197674
120_3,34.884065258895376,-2.483782292967919,2499.5784700003433
120_4,34.90086177047373,-2.491673967252207,1839.7550048812473
121_1,34.90504277473107,-1.6494596748136001,2500.6597710155547
121_2,34.89066425708071,-1.6455404976659807,2501.0381012257326
121_3,34.90221555788016,-1.6333570780483606,1365.608187960973
122_1,35.16889175431865,-1.9960557209246597,1408.7676079955663
123_1,35.159562162710706,-2.0097936978904882,2500.7757107596863
123_2,35.166388716624716,-2.0018076666850195,241.76490445986843
124_1,34.970989606191736,-2.2281808569131147,1904.146760465541
125_1,34.951486316209476,-2.237899558602701,2500.899957807676
125_2,34.95726145814662,-2.218448535873757,2500.924589988946
125_3,34.969683730502176,-2.200236580721299,2500.9765378688035
125_4,34.979874621543225,-2.1803145783184474,2501.144308098152
125_5,34.98508377663974,-2.1681768436721263,453.0349514307922
126_1,34.89609783061352,-2.454609269038236,2022.678690569898
127_1,34.89195974900096,-2.448084782983828,182.6204235948664
128_1,34.80816959167026,-2.196554476937993,2499.7968986613937
128_2,34.829544781247705,-2.196751171428916,2499.7546622916457
128_3,34.85139333845583,-2.1993474633080705,2499.8931474577894
128_4,34.87051266615662,-2.2080915432112227,2500.129632911556
128_5,34.88442270012772,-2.2171646132423364,1431.4409057515575
129_1,34.892954599999996,-2.41591335,18.35176676646227
130_1,34.86985607958267,-2.452123944548499,2500.3580952402476
130_2,34.888291968294915,-2.463529065442271,2500.1224232777863
130_3,34.88739167930054,-2.480920142753303,2500.07509226337
130_4,34.86931409125863,-2.4808646792015137,1762.2341623722605
131_1,34.87293080583161,-2.4671332251692433,2500.4182592891107
131_2,34.85682308826902,-2.4817976945680877,2499.825180369611
131_3,34.836482700823026,-2.4876657481141295,2499.3092195854647
131_4,34.81537699611757,-2.483233220867144,2500.07299980852
131_5,34.80628613517933,-2.4637061340507223,2501.039728643368
131_6,34.80070029366494,-2.454538718017367,177.2378152054552
132_1,34.80168451020352,-2.457353470138765,2501.0340964542543
132_2,34.80633262354799,-2.4784938667599854,2501.067123399966
132_3,34.82125944941948,-2.4888045082232444,2499.6314718886347
132_4,34.84121968906816,-2.49621069662062,2499.7401956358563
132_5,34.85946029273485,-2.508446968488234,2499.920282184644
132_6,34.87344574842319,-2.5247259903903636,2500.182251570638
132_7,34.88904450805245,-2.5380499570226442,2500.1118363237833
132_8,34.901785551891955,-2.5425117711950986,1017.8970801940218
133_1,34.886380019035286,-2.5135653499321333,2501.009285268929
133_2,34.87371562416215,-2.501950281200367,2500.1713561619786
133_3,34.85584040457021,-2.503671632740223,2499.7859026527467
133_4,34.83779004585314,-2.490709821000542,2499.6212064471406
133_5,34.82639738442458,-2.4872416927896515,214.10460697938905
134_1,34.802957958117695,-2.565503527939301,2500.7058010130745
134_2,34.80682265960029,-2.5462251903964286,2500.6794362131222
134_3,34.80413616089423,-2.527831377311514,2501.1050956878394
134_4,34.79998346049594,-2.5102209398597166,1792.9147360797604
135_1,34.88855400792241,-2.492171054342505,2500.7644526627264
135_2,34.883090116224174,-2.5018667214524686,317.8908666138505
136_1,34.812611638564654,-2.5376524508791816,2501.4013539844295
136_2,34.81402901470302,-2.5152426025013965,2501.45966626811
136_3,34.81525884946171,-2.4979851747343096,1379.4978438379098
137_1,34.8931461845164,-2.4875560084921085,2499.6431788314726
137_2,34.912419718321154,-2.489245223698736,2122.7441056264815
138_1,34.83134421845059,-2.540801252733734,347.0977963240175
139_1,34.9021835812168,-2.4728222192729064,2499.6846173324748
139_2,34.9196895368451,-2.4852582417227445,2500.364887146392
139_3,34.914286259151595,-2.498744983402621,2500.2162843351825
139_4,34.896180972640146,-2.5072322761481125,2499.4212873244314
139_5,34.88648995967461,-2.5127471120065024,36.83892934029023
140_1,34.687411922475064,-2.5983827217159505,2499.834217793612
140_2,34.68099111026259,-2.5916294471754115,2499.4521432598613
140_3,34.70253426162495,-2.593216871617048,2499.6693506460692
140_4,34.719174655393296,-2.60830512181837,2500.3249546911616
140_5,34.73382108845266,-2.62422550198785,2499.736645869855
140_6,34.752530451261926,-2.6275320062793965,2499.6943162046955
140_7,34.77246325140076,-2.6352257604151097,2499.0029859476044
140_8,34.79416578833888,-2.6401148211275633,2498.953404696847
140_9,34.816480503446186,-2.6426242623318217,2498.8579858514463
140_10,34.83876181244463,-2.645538780042502,2498.8522147027306
140_11,34.861043121443075,-2.648453297753182,2498.8464371973582
140_12,34.88332443044151,-2.651367815463863,2498.840653335328
140_13,34.90560569782111,-2.654282327730569,2498.826679829569
140_14,34.888108413650414,-2.6579939850588676,2498.9682150827143
140_15,34.867498469391364,-2.654906293604576,2499.6189036016226
140_16,34.84798423743183,-2.6450087584374544,2498.9293583500257
140_17,34.825625048087836,-2.642830734031344,2498.851939403254
140_18,34.80672035453681,-2.6408775119293413,1732.816715295328
141_1,34.771697449925576,-2.609736113596179,2500.668826653366
141_2,34.77076012521647,-2.5891703668635406,2501.0643782019374
141_3,34.78242658698306,-2.5785471197116463,2499.594624528963
141_4,34.79241483028426,-2.5770741904181635,266.89423579404206
142_1,34.777836866675436,-2.601581566750167,2098.373241889706
143_1,34.748225932872856,-2.6368953952871905,2501.157449243033
143_2,34.74626183867821,-2.6586574537607244,2501.1946035678757
143_3,34.73472264092466,-2.6763729978375044,2499.899798602564
143_4,34.71955260322996,-2.6877523066005233,2162.0503091165738
144_1,34.79807875853221,-2.4363847833953223,2326.8129325820723
145_1,34.79613050020022,-2.4468082614416145,197.5331282163313
146_1,34.78954676507472,-2.4562113089378532,2500.878513663897
146_2,34.784654273420465,-2.4770705259340557,2500.9174583003974
146_3,34.78373845843255,-2.494549539572738,2500.2154662780076
146_4,34.80094048840033,-2.503419145713672,2499.9484435296445
146_5,34.81203900981401,-2.49258553043438,1031.9316868002713
147_1,34.36166711696827,-2.1652335187066134,2499.7371142734837
147_2,34.38340370050807,-2.1700873359502393,2499.932213592004
147_3,34.403377466812366,-2.1616483879015727,2348.4918670759857
148_1,34.80625701098745,-2.497200824017904,2500.2386455682367
148_2,34.795559651627336,-2.5018490186138114,148.764006436858
149_1,34.80440555563912,-2.5576849967634843,1352.5445773300444
150_1,34.41418139406648,-2.2519399072848714,280.08150204162644
151_1,35.0851837646675,-2.7411660848270274,2499.0865332537155
151_2,35.09631698454694,-2.744968116059536,133.06250052495628
152_1,34.84921824913491,-2.4396153905285902,2499.4160201794452
152_2,34.835103397135214,-2.43343598685135,1059.5390860837583
153_1,34.87809300366155,-2.426721399984766,1182.7759167734907
154_1,34.961242220694196,-2.4386328462082583,2499.80488240458
154_2,34.94389762339734,-2.449430872370542,2500.286373950396
154_3,34.93602492048825,-2.458644451052418,254.017821291066
155_1,34.85655397867435,-2.4304775764698103,913.9365739154038
156_1,34.83275840963692,-2.4703115109298643,2499.628640825724
156_2,34.852421221812165,-2.4679277791430114,2499.2277905379365
156_3,34.86959935049939,-2.4675866926778234,2500.5419752449825
156_4,34.863911690055154,-2.4465019269486703,2501.195024094986
156_5,34.85854965834815,-2.429796786090633,1588.2092618075317
157_1,34.818671949999995,-2.385257,27.584014407341265
158_1,34.81880445,-2.3853513,20.288749555161832
159_1,34.819593370240085,-2.384234432674191,284.3858382957023
160_1,34.590148161088266,-2.286781140794307,2500.7080730231555
160_2,34.59903936272983,-2.3068464015238894,2500.969234056484
160_3,34.60587779269879,-2.3280303628732577,2500.801368976558
160_4,34.62289260532541,-2.34157063099196,2500.5308315224397
160_5,34.635038545820045,-2.359998772988208,2500.509717435044
160_6,34.6388409847065,-2.3751816572492355,2500.4228281024502
160_7,34.636225090664254,-2.3927178661464708,2500.9416238439835
160_8,34.63145511407745,-2.4075603129813103,2500.389658331631
160_9,34.623638719201246,-2.408358008493268,1106.9751284272115
161_1,34.815356692782686,-2.4905080296514743,289.67231743318973
162_1,34.88066939347451,-2.5020622896884914,282.58281446250044
163_1,34.88373600068161,-2.5066325068123874,382.76474994591194
164_1,34.88306694029332,-2.5035979881545054,360.3353403193496
165_1,34.868053038632915,-2.5132158544230156,2500.3252591269243
165_2,34.87993820787151,-2.523431051599948,1293.413384903892
166_1,34.765904458779985,-2.322406433788312,2500.2329464397226
166_2,34.762621564968036,-2.3126503729457606,380.715696491504
167_1,34.80303921122875,-2.296253311765861,890.2028607086071
168_1,34.93767568392065,-2.255120178473088,2500.8446209522585
168_2,34.92745402960531,-2.2372284254874204,2500.7522085552473
168_3,34.915696027948115,-2.2230906517677496,2500.256575805973
168_4,34.895284439721216,-2.2158282909052933,2500.114766164086
168_5,34.87867671223236,-2.228144695771219,2500.4774054869818
168_6,34.86694159088253,-2.244785263582522,2500.5769938995336
168_7,34.848428700641804,-2.254542295680298,2500.173497361251
168_8,34.83506829699924,-2.266437255994747,1609.6288655974417
169_1,34.06641679987844,-2.2165158033094876,2499.82422225775
169_2,34.087851513301096,-2.2100002257208824,2499.77204077442
169_3,34.109362807581924,-2.2049424017852104,2499.797802618655
169_4,34.12079650096483,-2.200883262857518,270.555909831531
170_1,34.173243683035324,-2.179486996864079,1049.4164623393356
171_1,34.379142905035984,-2.1597746448519346,2501.3118488416467
171_2,34.37526932220129,-2.1453438769706903,831.6817884428141
172_1,34.42159781320117,-2.163311943173381,1547.7420255910906
173_1,34.9863156204268,-2.1710711087130887,2501.1391875439176
173_2,34.99355907533026,-2.1504481278276555,2501.1228961490388
173_3,35.00333771039082,-2.1305586409869437,2501.140691541624
173_4,35.010739130638974,-2.1096745180703014,2501.2370411257025
173_5,35.02021901698496,-2.089445785863693,2501.137586072229
173_6,35.030271775197775,-2.0694784652936455,2501.1313734449077
173_7,35.04223521645496,-2.051570701018837,2500.4249473350465
173_8,35.05703627852923,-2.0500835479456225,1063.0195794124684
174_1,35.15846135698157,-2.049149302824264,518.0332901927135
175_1,35.02618509289198,-1.9327037724502967,2500.8505685661094
175_2,35.04216412399694,-1.9469466184515427,2500.5408217585755
175_3,35.058757518523294,-1.9617025571790134,2500.7479791384085
175_4,35.076281587556245,-1.9748218877566504,2500.4617269728997
175_5,35.093996435688425,-1.9879156367693243,2500.317585299339
175_6,35.11213243275171,-1.9983554292645922,2500.579279061962
175_7,35.13137255954402,-2.008542528329656,2500.1037732013483
175_8,35.152671179371254,-2.0086110321666926,2500.4852727926277
175_9,35.159830649688416,-2.0278133342331404,2501.3251496468724
175_10,35.163492776548324,-2.0424907876812144,971.5986081515878
176_1,35.14659390756875,-2.0168587953926576,257.31286075176587
177_1,35.02698921426077,-1.9241337592268533,2500.9336070275676
177_2,35.034742070878316,-1.9282823705203571,2500.834723602133
177_3,35.0472332202446,-1.930717459501142,2500.639540924887
177_4,35.06082200021342,-1.9347548632832015,2500.548448173052
177_5,35.07899308215961,-1.9343560306099312,2500.462976895763
177_6,35.09702663895405,-1.9303381305798275,2500.2554599429072
177_7,35.11685914583461,-1.9387835806339453,2500.819412409529
177_8,35.12950108186853,-1.953004545965931,2500.680695438046
177_9,35.14162583585869,-1.9683952486246157,2500.741631304493
177_10,35.151863365886655,-1.9779714418233043,690.4396078379275
178_1,34.829603631290006,-2.27108790363241,57.20902610248011
179_1,35.1225380248184,-1.9009640803611856,2500.6933964161376
179_2,35.13502480555662,-1.8859430628950162,2500.9733658477876
179_3,35.14176937179609,-1.8667848145003587,2500.8844080833283
179_4,35.15949911581486,-1.8608575553067415,2500.4673989707885
179_5,35.178528211446775,-1.8683418327190258,2500.6302290950503
179_6,35.1979429875648,-1.869022312074674,2500.2333604150517
179_7,35.21713608760909,-1.874831941690095,2500.8149452515167
179_8,35.226302169739775,-1.8934166437981015,2501.2767214069677
179_9,35.2225298267176,-1.9148029814360463,2501.2354418980754
179_10,35.21522101147341,-1.9342496180934,2501.2597983158757
179_11,35.21188535842721,-1.954134308248818,2501.0608658220317
179_12,35.204444172962916,-1.9729527098151518,2501.1762705193973
179_13,35.196719846948724,-1.992096925429938,2501.1158852208564
179_14,35.20012105955482,-2.0036113579752777,366.23995750454907
180_1,34.85350378811729,-2.43616630702365,560.9793503001831
181_1,34.858392276352994,-2.4092680484555773,2501.35915517848
181_2,34.85793064825392,-2.387034471067328,2501.151610010694
181_3,34.868334980639496,-2.368204038095722,2500.181021014862
181_4,34.888059027149964,-2.3608542554772236,2500.53603041761
181_5,34.89756498629882,-2.340572679469625,2501.1007449030503
181_6,34.90701428089319,-2.3202130056525756,2501.087660351447
181_7,34.915131491711094,-2.303309238174147,1705.3735410787108
182_1,34.84251367694327,-2.4559108597063353,2500.7606044396525
182_2,34.85058550076314,-2.4438965500122496,2500.3137154069786
182_3,34.861417813300534,-2.433729798102006,2499.5126126835594
182_4,34.8826092321198,-2.4296748208444097,2499.515149050419
182_5,34.90393387590398,-2.4271834357541433,2499.3615911685815
182_6,34.925472915878714,-2.429144492425051,2499.6447922521215
182_7,34.94297735569658,-2.4241693839378016,2500.1790365609986
182_8,34.955845117348645,-2.4323189778902328,1713.1219681824064
183_1,34.874062634224515,-2.524324007041344,453.3661929885883
184_1,35.169612668899035,-1.7884059013931313,2500.687258409927
184_2,35.156984326199,-1.8029541559287987,2501.397178161082
184_3,35.15305585134833,-1.8243504282824845,2446.299087706464
185_1,34.696379824745264,-1.5643134027447068,2500.946358307218
185_2,34.7140538880493,-1.5704542006804312,2500.7813134343587
185_3,34.72824439305766,-1.5559614979738612,2501.117888693061
185_4,34.7443159303092,-1.5621705725288535,2500.9456956823933
185_5,34.750269439735966,-1.5707061423152466,403.34361216591367
186_1,34.667993079006585,-1.605928883961155,2501.1034244157936
186_2,34.681428653518026,-1.5982399336862334,1205.22203375598
187_1,34.9211674,-1.71220425,7.080445693070716
188_1,34.91204380700098,-1.713399193697328,2219.3996930445082
189_1,35.22979690225277,-1.8643447849089567,1810.0886718341867
190_1,35.0187708,-3.0240885000000004,22.767055295505997
191_1,35.02538964574763,-2.8610193231854053,2501.159278108981
191_2,35.01837263606264,-2.8823661508842244,2501.192819833833
191_3,35.01160635456703,-2.903783243998903,2501.156766730279
191_4,35.00698872655402,-2.925638445974422,2501.4448334331937
191_5,35.004932764418456,-2.9480128523549425,2501.434707160961
191_6,35.00465793977665,-2.968832737977977,2202.3397540947262
192_1,34.98155595925936,-2.959688517205764,2498.7317355006603
192_2,34.9997873138813,-2.9687452376828936,2216.2083541056327
193_1,34.22353262687835,-2.1795966219316103,37.29317981922138
194_1,34.12644970838431,-2.1821048331889723,28.17837265028927
195_1,34.21831822881326,-2.150785425677912,2500.529308035063
195_2,34.20462177776522,-2.1360222454795275,2501.048020299143
195_3,34.20684803113852,-2.115689439530186,2500.993537422852
195_4,34.19915258427484,-2.1313830693451425,2501.023268227614
195_5,34.20584939019189,-2.150093914325805,2501.2876850605708
195_6,34.208201461945364,-2.16896082831676,2026.4025412946946
196_1,35.21018941874366,-1.848417252445734,2500.266785024498
196_2,35.188510120734684,-1.8440077,2500.2766921200637
196_3,35.166619994135054,-1.8410923832327846,2500.250255057337
196_4,35.146900149130296,-1.8327072082360725,2500.7480580750735
196_5,35.13052403657188,-1.8174926599556092,2500.5503721665777
196_6,35.10925715365883,-1.810570113513077,2500.4474833470695
196_7,35.091577250125496,-1.797633612449032,2500.6858220451827
196_8,35.073389219077875,-1.78461244571777,2500.8983573043383
196_9,35.05896147322061,-1.767800610421516,2500.7703092843003
196_10,35.039238502495124,-1.7592967122441525,2500.4394978631353
196_11,35.0183538620714,-1.7533591426521469,2500.44102521787
196_12,34.99696731297801,-1.7520454773324439,2500.36859470273
196_13,34.97566777236689,-1.7546795709318939,2500.6681370182537
196_14,34.957423350856416,-1.7457148373543376,2500.406877929756
196_15,34.93591462397647,-1.7485361308636362,2500.3488146728237
196_16,34.91372343892073,-1.7467202467727108,2500.3794751230444
196_17,34.900278319075504,-1.7550423983068848,2501.2731626461195
196_18,34.88781168851684,-1.772350076184093,2500.8789649418477
196_19,34.87271209353239,-1.787655483504593,2500.617875157287
196_20,34.85220205013077,-1.7951063066158024,2500.7643805765265
196_21,34.84200069626318,-1.81421701555169,2500.9209553486294
196_22,34.83131598936176,-1.819946909358723,279.8794138314239
197_1,35.13867127242987,-1.81083574983076,2500.6227171953824
197_2,35.158593293368895,-1.8026589041719066,2500.3296612195063
197_3,35.18018646687921,-1.8001675916061919,2500.471913962719
197_4,35.192600315979085,-1.7936008085474164,724.4683525563918
198_1,34.93386783350405,-2.5558528339842748,2499.23788107118
198_2,34.95425102494786,-2.5596875938305215,2499.4113813497065
198_3,34.975403345639464,-2.566104674386791,2499.646826596632
198_4,34.99132512970322,-2.580649312728735,2500.1686005419256
198_5,35.00625989466007,-2.596697848122146,2500.6486924329724
198_6,35.01682701654042,-2.616398848942383,2500.729449434268
198_7,35.028571245069806,-2.635314391419721,2500.498129971596
198_8,35.046783906799206,-2.6446285152696007,2499.2690718339704
198_9,35.06440435260929,-2.6572258775869213,2500.5659162214815
198_10,35.073094107968316,-2.677705817062803,2501.0191620418236
198_11,35.0789641309982,-2.6935593539896105,1274.036510383295
199_1,34.75377430787255,-2.795316846126967,2500.7331014200136
199_2,34.74297692995953,-2.8140462206796237,2500.950732390497
199_3,34.732707704304765,-2.8339419072867393,2500.4203903749176
199_4,34.722832527629485,-2.8526256016961464,2500.9175641352335
199_5,34.71495779100413,-2.872148767012113,2500.452519535401
199_6,34.699888940139125,-2.8849793167220574,2500.211768025407
199_7,34.69120854135033,-2.904293253172016,2500.724302954361
199_8,34.681999464015504,-2.924077881511285,2500.0702431745112
199_9,34.69507079722842,-2.933148271373537,2498.9009587432556
199_10,34.711117485119004,-2.9479227610470864,2500.489922336647
199_11,34.72341005189385,-2.9643179761144536,2499.4378477685095
199_12,34.74047117769454,-2.978040695009987,2500.1854361592113
199_13,34.75014204972488,-2.997911518366607,2501.0326858144826
199_14,34.746119349213174,-3.0174284153156696,2499.610756309756
199_15,34.76538934567281,-3.017366250713745,2498.3935319132825
199_16,34.7860653298312,-3.0257425412832815,2498.3990654667236
199_17,34.807727627488795,-3.0290592335151447,2498.288835443235
199_18,34.8290402099592,-3.035654081602794,2498.430441761875
199_19,34.84964457765703,-3.0445011220216696,2498.403444187978
199_20,34.87085094499643,-3.0510405621959054,2498.3585998002377
199_21,34.88340837545334,-3.0561906030402812,523.8519012717
200_1,34.28421090414124,-2.413807451732824,2500.027994535047
200_2,34.272196716964906,-2.4181724354103116,425.9424966242516
201_1,34.288957071460345,-2.3923900158351907,2499.56775000021
201_2,34.26773325383522,-2.3878789292628784,2499.3470615576266
201_3,34.24542102477973,-2.3885677205168467,2499.3690090642967
201_4,34.2291450793083,-2.392023499044765,1323.087756183831
202_1,34.310755222442445,-2.3774531407339916,2501.131192661304
202_2,34.30808088783423,-2.363260721092604,907.6209617665456
203_1,34.29186264723551,-2.4072911223384907,2500.905688738791
203_2,34.30387535128895,-2.3889137853760873,2500.0327840371506
203_3,34.325547732599496,-2.3892143066617355,2500.0605442662336
203_4,34.34067738374742,-2.3898718497425477,2499.553317043949
203_5,34.362276152626585,-2.3924791967780275,2499.5298192846926
203_6,34.37883469565373,-2.3879565179772926,2500.5703671121473
203_7,34.395649467626114,-2.375371989781695,2499.544672568921
203_8,34.41794491395579,-2.377198592321259,2499.370392767765
203_9,34.440068194747795,-2.3787396079955876,2499.444896200132
203_10,34.46124762681047,-2.3749378146339906,2499.732160201181
203_11,34.479517350145535,-2.362214136055885,2500.2213030839575
203_12,34.49091993749892,-2.346912256171389,2500.172935095803
203_13,34.495562817527215,-2.333819817151515,2500.6864256670333
203_14,34.480320224510415,-2.318915650817833,2500.845680540805
203_15,34.47321916246154,-2.2978964298641102,2501.0040387035756
203_16,34.46663919176659,-2.288470213780132,77.8504762453331
204_1,34.28866393052141,-2.4346671512817344,2481.7653651201526
205_1,34.76626826002843,-2.5793928365608108,1575.8215775813535
206_1,34.77049046496984,-2.6180321633896892,2500.843400702707
206_2,34.76139778246485,-2.604900683618616,2114.3260571079195
207_1,34.285435386613244,-2.3805077128280097,2500.5210601657786
207_2,34.2950855910722,-2.3637459237534806,1992.0394788461201
208_1,34.76120100638375,-2.504063026303875,2499.261027923462
208_2,34.73973997224006,-2.500034474116348,2499.328626171421
208_3,34.71805821720849,-2.503670242303999,2499.207367495602
208_4,34.69590931250396,-2.5054369948245845,2499.311183267594
208_5,34.68194832459628,-2.4964837743324226,1375.363687551567
209_1,34.70771080646817,-2.4953019207784997,2500.441872718719
209_2,34.69626649274705,-2.489832729862247,807.6857283642915
210_1,34.83214515010825,-2.3647671571273294,1556.105844981325
211_1,34.79513670854175,-1.4929566898114377,2501.2796651315834
211_2,34.78869310836439,-1.471509489135689,2501.4066655416177
211_3,34.78674555731747,-1.4494750471945703,2501.4604871185957
211_4,34.78588937804887,-1.4292725564769941,2023.7718812101223
212_1,35.008194820825864,-2.586475684285087,2501.19615418867
212_2,35.00832559835004,-2.5727345254040785,607.006739716825
213_1,35.01390555215009,-2.5707382628955373,741.3149833966908
214_1,35.008901083957475,-2.5742860528393106,1373.4045768129458
215_1,35.00980873593082,-2.575380013437448,388.561549871527
216_1,35.0021163910344,-2.578787571625913,1775.7187632675686
217_1,35.016416321699324,-2.591723475569915,2210.64803831242
218_1,34.89133973273381,-2.5379679659904957,688.1729182970637
219_1,34.9057170278907,-2.5416468401928114,198.93887873827526
220_1,34.98666248845439,-2.4757443060213773,1772.335072788784
221_1,34.92539328849402,-2.4929582763191562,596.6447985021276
222_1,34.7205152018193,-3.0314534887275997,1960.2237799703646
223_1,34.7218085684254,-3.024960712739843,2498.9715117958426
223_2,34.73887430934112,-3.0236008325973067,2064.637899564995
224_1,34.7184831296656,-3.0226367253612225,460.63102242731225
225_1,34.72029894852507,-3.025557563211388,511.8096120475024
226_1,34.76649573774155,-3.0115665044869684,2498.842637278639
226_2,34.77716111396153,-3.020638912446762,747.4863220246273
227_1,34.76645115755641,-3.001412693769939,2499.9661164518498
227_2,34.77586445282958,-2.98307302329344,2501.0483049940563
227_3,34.78660032241135,-2.963991254724176,2500.1854970753875
227_4,34.795572653730304,-2.95266118163004,837.2254200099308
228_1,34.78795551065312,-2.754870147961737,505.72118261715895
229_1,35.07237055,-2.7200344,45.84100287518062
230_1,34.73283161409773,-2.506274419523679,2499.8113688686135
230_2,34.71349899710103,-2.517536270238511,2499.7560589198133
230_3,34.694016128973374,-2.521301387892375,2499.5535848116615
230_4,34.675228333804064,-2.5122345496899374,2499.419997460447
230_5,34.65471287894671,-2.505713846838439,2500.013391950797
230_6,34.6480886346293,-2.487181119178836,2500.920422038585
230_7,34.633864792114956,-2.47881369726504,2499.5204251413907
230_8,34.614484177132645,-2.4709766878721937,2499.5725484500394
230_9,34.593603933510565,-2.4662842663592026,2499.4619694761104
230_10,34.57251157087139,-2.4656738806251366,2499.393827378571
230_11,34.554777167546256,-2.471689885987955,2500.49786110481
230_12,34.561932373496916,-2.4669395994217074,932.5479776948807
231_1,34.722639318906545,-2.48632522509843,1854.150006745244
232_1,34.686799698509795,-2.4855919092799024,2499.647577071142
232_2,34.70768161594655,-2.48967852475092,2499.3677530507216
232_3,34.72902780375675,-2.4933024749521486,2499.365985785906
232_4,34.74044020222014,-2.499021160243796,395.74320279748156
233_1,34.733518084447624,-2.490440391371814,1460.2668527389512
234_1,34.8545106768924,-2.555230853542961,655.4567047370396
235_1,34.763427449295165,-2.50302338828504,2294.4915691571473
236_1,34.9131803250875,-2.6759661225792644,367.14938901067507
237_1,34.84824522852615,-2.641145344616846,987.0383798961763
238_1,35.107437324730675,-2.5804613866771855,2501.335624458091
238_2,35.10635055630731,-2.596379183553556,1073.076188419911
239_1,34.69493272240062,-2.9428110002616523,2500.261751040217
239_2,34.71110738098849,-2.957365056134173,2462.2048100263273
240_1,34.78361244564475,-2.745999081009322,755.5979316059426
241_1,34.7355499928078,-2.613209154286909,2500.1961674987597
241_2,34.7213721028747,-2.597229737474449,2500.8225528211656
