ID_road_seg,road_importance,nbr_carcasses,long_midpoint,lat_midpoint,length,distances.from.center
96_1,minor_road,0,34.77336603611705,-2.4147863881506884,2500.515244497475,6083.92824255227
96_2,minor_road,0,34.77181166896877,-2.399702826539365,1381.0434421420582,7297.674628815723
97_1,minor_road,0,34.77760941698776,-2.5029043670154785,2500.400390312553,7784.173501866177
97_2,minor_road,0,34.76177920226362,-2.5176814571943176,2500.7464991428337,10157.1141520786
97_3,minor_road,0,34.7533682,-2.5349799951642558,1866.411267701545,12257.243950344757
98_1,minor_road,0,34.77017214979479,-2.5406577082700057,2499.265392334711,11818.352356857979
98_2,minor_road,0,34.74839254550275,-2.5445066503599487,2499.177025534581,13441.372878922772
98_3,minor_road,0,34.731560131163405,-2.5480905393837245,1427.8983297139673,14905.778775240677
101_1,minor_road,0,35.06685927271611,-2.719311131056338,1369.2841054675841,41108.74955110171
102_18,major_road,0,35.15658534220832,-1.9741314563366685,2501.362305152111,64616.600932376896
102_19,major_road,0,35.154399978263264,-1.9960034044469874,2501.217789673204,62507.53882678809
102_20,major_road,0,35.141546451203006,-2.012884899118666,2501.0251176762818,60146.21437434097
102_21,major_road,0,35.137272757780245,-2.034828250542544,2501.441735170829,57913.81636339399
102_22,major_road,0,35.13487573231669,-2.0571414388641642,2501.0463251928854,55802.62311271099
102_23,major_road,0,35.118167000811574,-2.0718676538180567,2500.659369828329,53359.517357049015
102_24,major_road,0,35.10268548309312,-2.08760450902657,2500.214554931457,50916.177653499115
102_25,major_road,0,35.08201896968973,-2.095361335906496,2500.401116204336,48827.6321551325
102_26,major_road,0,35.06611822547178,-2.1112305668693065,2500.655245580944,46354.074523965915
102_27,major_road,0,35.050511887445744,-2.127124076934892,2500.6716862421613,43900.58617777476
102_28,major_road,0,35.035252616009764,-2.1435603136994756,2500.5234987513677,41423.446524611776
102_29,major_road,0,35.019007439434645,-2.158994584528224,2500.52546253372,38977.0070139668
102_30,major_road,0,35.00115040705139,-2.172544371173613,2500.338464276148,36610.79168457461
102_31,major_road,0,34.98538672182939,-2.1878741037532947,2500.7219249537393,34221.48831150618
102_32,major_road,0,34.972991796479874,-2.2063478199395106,2500.8683349338453,31745.932916337708
102_33,major_road,0,34.96370950847328,-2.2252116086548246,2501.3138068980143,29422.84166945903
102_34,major_road,0,34.95800899272873,-2.2453669958058624,2500.856012425973,27209.127980228932
102_35,major_road,0,34.94390040199971,-2.262104543234854,2500.5522544746163,24784.389516833897
102_36,major_road,0,34.93060365965721,-2.280076588331855,2500.943939129197,22298.36948374556
102_37,major_road,0,34.91870598856593,-2.296459791819425,2500.0997995829107,20046.40691786775
102_38,major_road,0,34.8981114988535,-2.302411316285263,2499.5926016987605,18284.251529423684
102_39,major_road,0,34.87605453823023,-2.29852735261154,2499.5420679529834,17628.723126284174
102_40,major_road,0,34.8544089984468,-2.3023568680374464,2500.159000217099,16486.666361168234
102_41,major_road,0,34.84612462571207,-2.316012778246441,1198.3478493472978,14796.985524021764
103_2,minor_road,0,35.16904698542731,-1.985005789229548,2501.0870217611896,64465.81606461491
103_3,minor_road,0,35.176103004572354,-1.9944106662450847,282.357994416164,64119.748479461174
104_1,minor_road,0,35.1486013838213,-2.0197809856779463,2500.3682544063827,60009.83897249653
104_2,minor_road,0,35.1584148517659,-2.0211546819190422,173.59912353723652,60564.86307458595
105_1,minor_road,0,35.14607237015743,-2.0142859607660153,1389.458631626379,60324.21561206836
106_1,minor_road,0,35.158600312124634,-2.0211209575749125,55.10498423831707,60580.68386616224
107_1,minor_road,0,34.32499423249463,-2.2431289758701825,2501.0884471714276,59331.467968603334
107_2,minor_road,0,34.32871711044049,-2.2637052567074387,2501.0908493009206,58109.44663722283
107_3,minor_road,0,34.319753076988846,-2.2835095022157277,2501.335860261602,58323.46395726021
107_4,minor_road,0,34.31707424131875,-2.305774101148205,2501.373781329724,57889.4787264654
107_5,minor_road,0,34.31281127576676,-2.3273560946544287,2501.3316373213715,57749.471228509836
107_6,minor_road,0,34.3074175508953,-2.3457473013108103,2500.356006268242,57904.12091788603
107_7,minor_road,0,34.30337480945544,-2.357434236481784,2034.5759743338326,58110.36610118531
108_1,minor_road,0,34.81905508389994,-2.4231464314658506,1279.3161761907445,2544.55866493966
109_1,minor_road,0,34.92544965094882,-2.2886525934994846,343.83498511322796,21186.491297334684
110_1,minor_road,0,34.92107168674056,-2.2876113746075664,846.4838590179563,21013.54983892705
111_1,minor_road,0,34.99534177800922,-2.533260070020915,2500.126742080087,21958.264516452284
111_2,minor_road,0,34.99249398853691,-2.5467030868815765,782.9021854237251,22385.331280181254
112_1,minor_road,0,34.89208096930124,-2.512203528454491,2499.814541765791,11031.973740140325
112_2,minor_road,0,34.91283326947571,-2.519980433000897,2499.3436839694264,13357.81725725503
112_3,minor_road,0,34.93215912731429,-2.5288844856804276,2499.6392882358837,15670.543610899094
112_4,minor_road,0,34.95240951232856,-2.5306960982136255,2499.625491547006,17647.932379194175
112_5,minor_road,0,34.97222932805221,-2.537299971276677,2499.4418418693717,19911.695789128877
112_6,minor_road,0,34.990938340047485,-2.52774254477201,2499.7556164548714,21250.001760739866
112_7,minor_road,0,35.010777545062346,-2.5188562987484984,2499.453246001156,22894.23103566038
112_8,minor_road,0,35.032245629675884,-2.523868194446427,2499.3632496119135,25326.63258433134
112_9,minor_road,0,35.05026749142075,-2.5364895271772285,2500.1546399014705,27697.924167619196
112_10,minor_road,0,35.06762071700094,-2.550142465930699,2499.8824780138034,30056.803289429616
112_11,minor_road,0,35.0851886291184,-2.563434616357833,2499.81055324277,32435.781670182776
112_12,minor_road,0,35.097817685336054,-2.571209347681878,821.0058116141591,34070.66380672605
113_1,minor_road,0,34.415208944493685,-2.1670751310010363,2501.2433285132042,54534.395814753676
113_2,minor_road,0,34.410672169154644,-2.1884390334770814,2501.3016228004267,53641.83050262813
113_3,minor_road,0,34.409597291941,-2.209506688488582,2501.0874340064765,52528.963496067634
113_4,minor_road,0,34.41263907793128,-2.2302431972053314,2501.340248431693,51111.73473797006
113_5,minor_road,0,34.4076801413325,-2.2454978656993614,1105.9394169140537,50830.86845062225
114_1,minor_road,0,34.92646471873284,-2.439669530448509,2500.940575841079,12053.241296070777
114_2,minor_road,0,34.93404531585516,-2.4536750047479585,2500.686097406201,12904.093282125503
114_3,minor_road,0,34.938098513014396,-2.4755313300897273,2501.2478173381223,13726.113004388179
114_4,minor_road,0,34.94406161782429,-2.4897090388012093,962.7755257555432,14811.84268959274
115_1,minor_road,0,34.38559287017108,-2.1562915612509093,1837.355947875823,57932.950115960426
117_1,minor_road,0,34.82321026647292,-2.350374196602915,2221.9762006995943,10658.191422827693
118_1,minor_road,0,34.84699333347253,-2.344342723160999,2419.934857031167,11757.644088642499
119_1,minor_road,0,34.96213164209335,-2.2081884376941012,2499.76093019322,30932.156336240183
119_2,minor_road,0,34.94193378873983,-2.2121160381014504,2500.0380397403737,29444.76479852533
119_3,minor_road,0,34.925454267156276,-2.2189798413221697,2178.5444853813624,27941.537104776366
120_1,minor_road,0,34.84311057727091,-2.4896643739838455,2499.582226476883,5591.519055123628
120_2,minor_road,0,34.86289971131031,-2.4819700706457506,2499.301895197674,6377.505367018006
120_3,minor_road,0,34.884065258895376,-2.483782292967919,2499.5784700003433,8440.125579334883
120_4,minor_road,0,34.90086177047373,-2.491673967252207,1839.7550048812473,10498.80584621256
122_1,minor_road,0,35.16889175431865,-1.9960557209246597,1408.7676079955663,63480.310938033275
123_1,minor_road,0,35.159562162710706,-2.0097936978904882,2500.7757107596863,61636.09416756258
123_2,minor_road,0,35.166388716624716,-2.0018076666850195,241.76490445986843,62804.24024377362
124_1,minor_road,0,34.970989606191736,-2.2281808569131147,1904.146760465541,29604.357030119776
125_1,minor_road,0,34.951486316209476,-2.237899558602701,2500.899957807676,27497.891959793757
125_2,minor_road,0,34.95726145814662,-2.218448535873757,2500.924589988946,29674.721838100817
125_3,minor_road,0,34.969683730502176,-2.200236580721299,2500.9765378688035,32125.324521592443
125_4,minor_road,0,34.979874621543225,-2.1803145783184474,2501.144308098152,34608.72126477093
125_5,minor_road,0,34.98508377663974,-2.1681768436721263,453.0349514307922,36064.920033213646
126_1,minor_road,0,34.89609783061352,-2.454609269038236,2022.678690569898,8708.281548831932
127_1,minor_road,0,34.89195974900096,-2.448084782983828,182.6204235948664,8198.381873461118
128_1,minor_road,0,34.80816959167026,-2.196554476937993,2499.7968986613937,27789.920463424514
128_2,minor_road,0,34.829544781247705,-2.196751171428916,2499.7546622916457,27773.586319196824
128_3,minor_road,0,34.85139333845583,-2.1993474633080705,2499.8931474577894,27702.275965038258
128_4,minor_road,0,34.87051266615662,-2.2080915432112227,2500.129632911556,27112.76762141174
128_5,minor_road,0,34.88442270012772,-2.2171646132423364,1431.4409057515575,26514.125579551954
129_1,minor_road,0,34.892954599999996,-2.41591335,18.35176676646227,8955.299929875946
130_1,minor_road,0,34.86985607958267,-2.452123944548499,2500.3580952402476,5777.2123482842935
130_2,minor_road,0,34.888291968294915,-2.463529065442271,2500.1224232777863,8028.100380479057
130_3,minor_road,0,34.88739167930054,-2.480920142753303,2500.07509226337,8614.369230719443
130_4,minor_road,0,34.86931409125863,-2.4808646792015137,1762.2341623722605,6876.922088351028
131_1,minor_road,0,34.87293080583161,-2.4671332251692433,2500.4182592891107,6518.371734638853
131_2,minor_road,0,34.85682308826902,-2.4817976945680877,2499.825180369611,5853.867198953288
131_3,minor_road,0,34.836482700823026,-2.4876657481141295,2499.3092195854647,5061.874651964533
131_4,minor_road,0,34.81537699611757,-2.483233220867144,2500.07299980852,4158.261412379614
131_5,minor_road,0,34.80628613517933,-2.4637061340507223,2501.039728643368,2380.4796183722224
131_6,minor_road,0,34.80070029366494,-2.454538718017367,177.2378152054552,2173.9078288704677
132_1,minor_road,0,34.80168451020352,-2.457353470138765,2501.0340964542543,2237.0498708421505
132_2,minor_road,0,34.80633262354799,-2.4784938667599854,2501.067123399966,3854.2498416800286
132_3,minor_road,0,34.82125944941948,-2.4888045082232444,2499.6314718886347,4777.488651133006
132_4,minor_road,0,34.84121968906816,-2.49621069662062,2499.7401956358563,6145.267302085643
132_5,minor_road,0,34.85946029273485,-2.508446968488234,2499.920282184644,8325.752741389413
132_6,minor_road,0,34.87344574842319,-2.5247259903903636,2500.182251570638,10698.9780256813
132_7,minor_road,0,34.88904450805245,-2.5380499570226442,2500.1118363237833,12921.527133642228
132_8,minor_road,0,34.901785551891955,-2.5425117711950986,1017.8970801940218,14202.292187642617
133_1,minor_road,0,34.886380019035286,-2.5135653499321333,2501.009285268929,10674.989141343423
133_2,minor_road,0,34.87371562416215,-2.501950281200367,2500.1713561619786,8764.841108491222
133_3,minor_road,0,34.85584040457021,-2.503671632740223,2499.7859026527467,7660.487052689619
133_4,minor_road,0,34.83779004585314,-2.490709821000542,2499.6212064471406,5430.607847038276
133_5,minor_road,0,34.82639738442458,-2.4872416927896515,214.10460697938905,4679.98291665063
134_1,minor_road,0,34.802957958117695,-2.565503527939301,2500.7058010130745,13412.652519862482
134_2,minor_road,0,34.80682265960029,-2.5462251903964286,2500.6794362131222,11230.443026361623
134_3,minor_road,0,34.80413616089423,-2.527831377311514,2501.1050956878394,9245.101208108414
134_4,minor_road,0,34.79998346049594,-2.5102209398597166,1792.9147360797604,7433.776505522523
135_1,minor_road,0,34.88855400792241,-2.492171054342505,2500.7644526627264,9355.170927147956
135_2,minor_road,0,34.883090116224174,-2.5018667214524686,317.8908666138505,9521.060697339817
136_1,minor_road,0,34.812611638564654,-2.5376524508791816,2501.4013539844295,10223.093551394277
136_2,minor_road,0,34.81402901470302,-2.5152426025013965,2501.45966626811,7723.4691058539065
136_3,minor_road,0,34.81525884946171,-2.4979851747343096,1379.4978438379098,5797.643960985978
137_1,minor_road,0,34.8931461845164,-2.4875560084921085,2499.6431788314726,9526.070565121925
137_2,minor_road,0,34.912419718321154,-2.489245223698736,2122.7441056264815,11524.497589678213
138_1,minor_road,0,34.83134421845059,-2.540801252733734,347.0977963240175,10653.809345617477
139_1,minor_road,0,34.9021835812168,-2.4728222192729064,2499.6846173324748,9798.381436428219
139_2,minor_road,0,34.9196895368451,-2.4852582417227445,2500.364887146392,12096.370545532212
139_3,minor_road,0,34.914286259151595,-2.498744983402621,2500.2162843351825,12186.285912803918
139_4,minor_road,0,34.896180972640146,-2.5072322761481125,2499.4212873244314,11024.825330096599
139_5,minor_road,0,34.88648995967461,-2.5127471120065024,36.83892934029023,10619.733849328402
140_1,minor_road,0,34.687411922475064,-2.5983827217159505,2499.834217793612,22351.422673242614
140_2,minor_road,0,34.68099111026259,-2.5916294471754115,2499.4521432598613,22269.721016105283
140_3,minor_road,0,34.70253426162495,-2.593216871617048,2499.6693506460692,20839.469901726392
140_4,minor_road,0,34.719174655393296,-2.60830512181837,2500.3249546911616,21164.629710448433
140_5,minor_road,0,34.73382108845266,-2.62422550198785,2499.736645869855,21951.665606127684
140_6,minor_road,0,34.752530451261926,-2.6275320062793965,2499.6943162046955,21490.97736844626
140_7,minor_road,0,34.77246325140076,-2.6352257604151097,2499.0029859476044,21672.813243280896
140_8,minor_road,0,34.79416578833888,-2.6401148211275633,2498.953404696847,21775.427129754364
140_9,minor_road,0,34.816480503446186,-2.6426242623318217,2498.8579858514463,21889.990952137487
140_10,minor_road,0,34.83876181244463,-2.645538780042502,2498.8522147027306,22330.056611542153
140_11,minor_road,0,34.861043121443075,-2.648453297753182,2498.8464371973582,23034.35590332785
140_12,minor_road,0,34.88332443044151,-2.651367815463863,2498.840653335328,23979.616138790025
140_13,minor_road,0,34.90560569782111,-2.654282327730569,2498.826679829569,25138.666242390133
140_14,minor_road,0,34.888108413650414,-2.6579939850588676,2498.9682150827143,24844.996659372886
140_15,minor_road,0,34.867498469391364,-2.654906293604576,2499.6189036016226,23891.876555591352
140_16,minor_road,0,34.84798423743183,-2.6450087584374544,2498.9293583500257,22399.530148332393
140_17,minor_road,0,34.825625048087836,-2.642830734031344,2498.851939403254,21927.306136780393
140_18,minor_road,0,34.80672035453681,-2.6408775119293413,1732.816715295328,21732.656003111293
141_1,minor_road,0,34.771697449925576,-2.609736113596179,2500.668826653366,18949.706860391878
141_2,minor_road,0,34.77076012521647,-2.5891703668635406,2501.0643782019374,16791.74401349996
141_3,minor_road,0,34.78242658698306,-2.5785471197116463,2499.594624528963,15285.136684556446
141_4,minor_road,0,34.79241483028426,-2.5770741904181635,266.89423579404206,14872.79560240346
142_1,minor_road,0,34.777836866675436,-2.601581566750167,2098.373241889706,17894.552565105285
143_1,minor_road,0,34.748225932872856,-2.6368953952871905,2501.157449243033,22634.1825386837
143_2,minor_road,0,34.74626183867821,-2.6586574537607244,2501.1946035678757,24991.783107267223
143_3,minor_road,0,34.73472264092466,-2.6763729978375044,2499.899798602564,27277.31287292336
143_4,minor_road,0,34.71955260322996,-2.6877523066005233,2162.0503091165738,29065.886415737787
144_1,minor_road,0,34.79807875853221,-2.4363847833953223,2326.8129325820723,2487.7685264213255
145_1,minor_road,0,34.79613050020022,-2.4468082614416145,197.5331282163313,2464.546232368267
146_1,minor_road,0,34.78954676507472,-2.4562113089378532,2500.878513663897,3391.59373194775
146_2,minor_road,0,34.784654273420465,-2.4770705259340557,2500.9174583003974,5094.2339646874825
146_3,minor_road,0,34.78373845843255,-2.494549539572738,2500.2154662780076,6631.184853194073
146_4,minor_road,0,34.80094048840033,-2.503419145713672,2499.9484435296445,6677.204847712978
146_5,minor_road,0,34.81203900981401,-2.49258553043438,1031.9316868002713,5233.008016225406
147_1,minor_road,0,34.36166711696827,-2.1652335187066134,2499.7371142734837,59634.19963610801
147_2,minor_road,0,34.38340370050807,-2.1700873359502393,2499.932213592004,57297.53436873217
147_3,minor_road,0,34.403377466812366,-2.1616483879015727,2348.4918670759857,55960.86672299917
148_1,minor_road,0,34.80625701098745,-2.497200824017904,2500.2386455682367,5855.213473949788
148_2,minor_road,0,34.795559651627336,-2.5018490186138114,148.764006436858,6711.660979609451
149_1,minor_road,0,34.80440555563912,-2.5576849967634843,1352.5445773300444,12528.995973129848
150_1,minor_road,0,34.41418139406648,-2.2519399072848714,280.08150204162644,49867.29590301379
151_1,minor_road,0,35.0851837646675,-2.7411660848270274,2499.0865332537155,44279.75469247704
151_2,minor_road,0,35.09631698454694,-2.744968116059536,133.06250052495628,45428.142727230595
152_1,minor_road,0,34.84921824913491,-2.4396153905285902,2499.4160201794452,3513.884822369164
152_2,minor_road,0,34.835103397135214,-2.43343598685135,1059.5390860837583,2335.900126358388
153_1,minor_road,0,34.87809300366155,-2.426721399984766,1182.7759167734907,6990.169599957959
154_1,minor_road,0,34.961242220694196,-2.4386328462082583,2499.80488240458,15921.667034025028
154_2,minor_road,0,34.94389762339734,-2.449430872370542,2500.286373950396,13976.733043580763
154_3,minor_road,0,34.93602492048825,-2.458644451052418,254.017821291066,13171.387676580795
155_1,minor_road,0,34.85655397867435,-2.4304775764698103,913.9365739154038,4594.278077831715
156_1,minor_road,0,34.83275840963692,-2.4703115109298643,2499.628640825724,3150.274592057206
156_2,minor_road,0,34.852421221812165,-2.4679277791430114,2499.2277905379365,4515.004954655753
156_3,minor_road,0,34.86959935049939,-2.4675866926778234,2500.5419752449825,6193.71645103246
156_4,minor_road,0,34.863911690055154,-2.4465019269486703,2501.195024094986,5075.941771726521
156_5,minor_road,0,34.85854965834815,-2.429796786090633,1588.2092618075317,4828.463535391594
157_1,major_road,0,34.818671949999995,-2.385257,27.584014407341265,6761.055495466035
158_1,minor_road,0,34.81880445,-2.3853513,20.288749555161832,6750.670755045167
159_1,minor_road,0,34.819593370240085,-2.384234432674191,284.3858382957023,6876.306565317968
160_1,minor_road,0,34.590148161088266,-2.286781140794307,2500.7080730231555,30950.2166238937
160_2,minor_road,0,34.59903936272983,-2.3068464015238894,2500.969234056484,28887.97769234489
160_3,minor_road,0,34.60587779269879,-2.3280303628732577,2500.801368976558,27027.74095464288
160_4,minor_road,0,34.62289260532541,-2.34157063099196,2500.5308315224397,24644.47360501237
160_5,minor_road,0,34.635038545820045,-2.359998772988208,2500.509717435044,22516.07866413503
160_6,minor_road,0,34.6388409847065,-2.3751816572492355,2500.4228281024502,21457.134146210552
160_7,minor_road,0,34.636225090664254,-2.3927178661464708,2500.9416238439835,21098.250111936508
160_8,minor_road,0,34.63145511407745,-2.4075603129813103,2500.389658331631,21213.895217365844
160_9,minor_road,0,34.623638719201246,-2.408358008493268,1106.9751284272115,22049.017011420005
161_1,minor_road,0,34.815356692782686,-2.4905080296514743,289.67231743318973,4966.196846344536
162_1,minor_road,0,34.88066939347451,-2.5020622896884914,282.58281446250044,9333.435175111954
163_1,minor_road,0,34.88373600068161,-2.5066325068123874,382.76474994591194,9928.362354711202
164_1,minor_road,0,34.88306694029332,-2.5035979881545054,360.3353403193496,9646.139643290458
165_1,minor_road,0,34.868053038632915,-2.5132158544230156,2500.3252591269243,9308.569925222646
165_2,minor_road,0,34.87993820787151,-2.523431051599948,1293.413384903892,11015.635589129848
166_1,minor_road,0,34.765904458779985,-2.322406433788312,2500.2329464397226,14939.699973775836
166_2,minor_road,0,34.762621564968036,-2.3126503729457606,380.715696491504,16082.398938873577
167_1,minor_road,0,34.80303921122875,-2.296253311765861,890.2028607086071,16754.67319612999
168_1,minor_road,0,34.93767568392065,-2.255120178473088,2500.8446209522585,25056.608955420328
168_2,minor_road,0,34.92745402960531,-2.2372284254874204,2500.7522085552473,26220.900576447082
168_3,minor_road,0,34.915696027948115,-2.2230906517677496,2500.256575805973,27076.0024073883
168_4,minor_road,0,34.895284439721216,-2.2158282909052933,2500.114766164086,27015.487523417614
168_5,minor_road,0,34.87867671223236,-2.228144695771219,2500.4774054869818,25163.976780796063
168_6,minor_road,0,34.86694159088253,-2.244785263582522,2500.5769938995336,23042.95638896605
168_7,minor_road,0,34.848428700641804,-2.254542295680298,2500.173497361251,21574.29085073502
168_8,minor_road,0,34.83506829699924,-2.266437255994747,1609.6288655974417,20074.94865254057
171_1,minor_road,0,34.379142905035984,-2.1597746448519346,2501.3118488416467,58317.519137712385
171_2,minor_road,0,34.37526932220129,-2.1453438769706903,831.6817884428141,59566.596663399076
172_1,minor_road,0,34.42159781320117,-2.163311943173381,1547.7420255910906,54193.917787484184
173_1,minor_road,0,34.9863156204268,-2.1710711087130887,2501.1391875439176,35860.23812301122
173_2,minor_road,0,34.99355907533026,-2.1504481278276555,2501.1228961490388,38242.87066701687
173_3,minor_road,0,35.00333771039082,-2.1305586409869437,2501.140691541624,40702.65684668927
173_4,minor_road,0,35.010739130638974,-2.1096745180703014,2501.2370411257025,43127.18750654491
173_5,minor_road,0,35.02021901698496,-2.089445785863693,2501.137586072229,45605.967330319385
173_6,minor_road,0,35.030271775197775,-2.0694784652936455,2501.1313734449077,48091.390452657484
173_7,minor_road,0,35.04223521645496,-2.051570701018837,2500.4249473350465,50481.68450912025
173_8,minor_road,0,35.05703627852923,-2.0500835479456225,1063.0195794124684,51455.85632104086
174_1,minor_road,0,35.15846135698157,-2.049149302824264,518.0332901927135,58167.16359567718
175_1,minor_road,0,35.02618509289198,-1.9327037724502967,2500.8505685661094,61641.987523420095
175_2,minor_road,0,35.04216412399694,-1.9469466184515427,2500.5408217585755,60880.46418844488
175_3,minor_road,0,35.058757518523294,-1.9617025571790134,2500.7479791384085,60182.73509240116
175_4,minor_road,0,35.076281587556245,-1.9748218877566504,2500.4617269728997,59788.890470413346
175_5,minor_road,0,35.093996435688425,-1.9879156367693243,2500.317585299339,59505.59991710431
175_6,minor_road,0,35.11213243275171,-1.9983554292645922,2500.579279061962,59594.90736816899
175_7,minor_road,0,35.13137255954402,-2.008542528329656,2500.1037732013483,59869.08461193157
175_8,minor_road,0,35.152671179371254,-2.0086110321666926,2500.4852727926277,61271.53236894905
175_9,minor_road,0,35.159830649688416,-2.0278133342331404,2501.3251496468724,60087.24883742357
175_10,minor_road,0,35.163492776548324,-2.0424907876812144,971.5986081515878,59094.26721777328
176_1,minor_road,0,35.14659390756875,-2.0168587953926576,257.31286075176587,60131.49694049512
177_1,minor_road,0,35.02698921426077,-1.9241337592268533,2500.9336070275676,62560.49300232285
177_2,minor_road,0,35.034742070878316,-1.9282823705203571,2500.834723602133,62459.25852668096
177_3,minor_road,0,35.0472332202446,-1.930717459501142,2500.639540924887,62760.12897854754
177_4,minor_road,0,35.06082200021342,-1.9347548632832015,2500.548448173052,62982.18472210911
177_5,minor_road,0,35.07899308215961,-1.9343560306099312,2500.462976895763,63913.75757884389
177_8,minor_road,0,35.12950108186853,-1.953004545965931,2500.680695438046,64886.40583544362
177_9,minor_road,0,35.14162583585869,-1.9683952486246157,2500.741631304493,64189.76243663908
177_10,minor_road,0,35.151863365886655,-1.9779714418233043,690.4396078379275,63963.426522094866
178_1,minor_road,0,34.829603631290006,-2.27108790363241,57.20902610248011,19510.886363187103
180_1,minor_road,0,34.85350378811729,-2.43616630702365,560.9793503001831,4067.8807620336484
181_1,minor_road,0,34.858392276352994,-2.4092680484555773,2501.35915517848,6051.425718450945
181_2,minor_road,0,34.85793064825392,-2.387034471067328,2501.151610010694,7907.353644172049
181_3,minor_road,0,34.868334980639496,-2.368204038095722,2500.181021014862,10294.759415887575
181_4,minor_road,0,34.888059027149964,-2.3608542554772236,2500.53603041761,12249.981371111808
181_5,minor_road,0,34.89756498629882,-2.340572679469625,2501.1007449030503,14679.416711989048
181_6,minor_road,0,34.90701428089319,-2.3202130056525756,2501.087660351447,17130.626906583584
181_7,minor_road,0,34.915131491711094,-2.303309238174147,1705.3735410787108,19191.958288739952
182_1,minor_road,0,34.84251367694327,-2.4559108597063353,2500.7606044396525,2913.1625805376225
182_2,minor_road,0,34.85058550076314,-2.4438965500122496,2500.3137154069786,3601.07214140666
182_3,minor_road,0,34.861417813300534,-2.433729798102006,2499.5126126835594,4988.645562968953
182_4,minor_road,0,34.8826092321198,-2.4296748208444097,2499.515149050419,7382.112863491401
182_5,minor_road,0,34.90393387590398,-2.4271834357541433,2499.3615911685815,9754.22829145897
182_6,minor_road,0,34.925472915878714,-2.429144492425051,2499.6447922521215,12069.0154542371
182_7,minor_road,0,34.94297735569658,-2.4241693839378016,2500.1790365609986,14080.398218767206
182_8,minor_road,0,34.955845117348645,-2.4323189778902328,1713.1219681824064,15375.873917132269
183_1,minor_road,0,34.874062634224515,-2.524324007041344,453.3661929885883,10701.97884635891
191_1,minor_road,0,35.02538964574763,-2.8610193231854053,2501.159278108981,51623.039029643056
191_2,minor_road,0,35.01837263606264,-2.8823661508842244,2501.192819833833,53430.49978359901
191_3,minor_road,0,35.01160635456703,-2.903783243998903,2501.156766730279,55310.091468931576
191_4,minor_road,0,35.00698872655402,-2.925638445974422,2501.4448334331937,57369.60398920661
191_5,minor_road,0,35.004932764418456,-2.9480128523549425,2501.434707160961,59614.616514616275
191_6,minor_road,0,35.00465793977665,-2.968832737977977,2202.3397540947262,61782.21893144902
192_1,minor_road,0,34.98155595925936,-2.959688517205764,2498.7317355006603,59997.59511158752
192_2,minor_road,0,34.9997873138813,-2.9687452376828936,2216.2083541056327,61593.453621358276
198_1,minor_road,0,34.93386783350405,-2.5558528339842748,2499.23788107118,17743.43789085722
198_2,minor_road,0,34.95425102494786,-2.5596875938305215,2499.4113813497065,19719.914446450548
198_3,minor_road,0,34.975403345639464,-2.566104674386791,2499.646826596632,22003.368997513528
198_4,minor_road,0,34.99132512970322,-2.580649312728735,2500.1686005419256,24394.34708772809
198_5,minor_road,0,35.00625989466007,-2.596697848122146,2500.6486924329724,26805.2098340139
198_6,minor_road,0,35.01682701654042,-2.616398848942383,2500.729449434268,29110.57180080205
198_7,minor_road,0,35.028571245069806,-2.635314391419721,2500.498129971596,31482.128653064152
198_8,minor_road,0,35.046783906799206,-2.6446285152696007,2499.2690718339704,33685.87943269055
198_9,minor_road,0,35.06440435260929,-2.6572258775869213,2500.5659162214815,36085.302718709405
198_10,minor_road,0,35.073094107968316,-2.677705817062803,2501.0191620418236,38319.554317544855
198_11,minor_road,0,35.0789641309982,-2.6935593539896105,1274.036510383295,39999.502245195836
199_1,minor_road,0,34.75377430787255,-2.795316846126967,2500.7331014200136,39542.70856427247
199_2,minor_road,0,34.74297692995953,-2.8140462206796237,2500.950732390497,41818.55115827427
199_3,minor_road,0,34.732707704304765,-2.8339419072867393,2500.4203903749176,44222.271883473826
199_4,minor_road,0,34.722832527629485,-2.8526256016961464,2500.9175641352335,46493.87770937251
199_5,minor_road,0,34.71495779100413,-2.872148767012113,2500.452519535401,48810.976552970205
199_6,minor_road,0,34.699888940139125,-2.8849793167220574,2500.211768025407,50610.02749266504
199_7,minor_road,0,34.69120854135033,-2.904293253172016,2500.724302954361,52938.394010890835
199_8,minor_road,0,34.681999464015504,-2.924077881511285,2500.0702431745112,55335.63442797684
199_9,minor_road,0,34.69507079722842,-2.933148271373537,2498.9009587432556,55933.771168448075
199_10,minor_road,0,34.711117485119004,-2.9479227610470864,2500.489922336647,57131.135220207434
199_11,minor_road,0,34.72341005189385,-2.9643179761144536,2499.4378477685095,58656.16054637675
199_12,minor_road,0,34.74047117769454,-2.978040695009987,2500.1854361592113,59855.98374068504
199_13,minor_road,0,34.75014204972488,-2.997911518366607,2501.0326858144826,61904.79999263894
199_14,minor_road,0,34.746119349213174,-3.0174284153156696,2499.610756309756,64116.05940761212
199_15,minor_road,0,34.76538934567281,-3.017366250713745,2498.3935319132825,63876.42467036477
199_16,minor_road,0,34.7860653298312,-3.0257425412832815,2498.3990654667236,64636.911716989795
199_17,minor_road,0,34.807727627488795,-3.0290592335151447,2498.288835443235,64917.41993614178
200_1,minor_road,0,34.28421090414124,-2.413807451732824,2500.027994535047,59506.234836120915
200_2,minor_road,0,34.272196716964906,-2.4181724354103116,425.9424966242516,60813.29763110308
