segment_ID,road_importance,nbr_carcasses,long_midpoint,lat_midpoint,length,dist_from_center,distance_water_km,distance_amenity_km
92_2,minor_road,0,34.90926784266114,-2.143294015265457,2499.825762173605,35183.30854410142,0.485320163863882,8.46515104560814
92_3,minor_road,0,34.93114388532173,-2.147526300012073,2499.7732036865377,35517.76580580782,0.495587382779975,8.959564681426409
92_4,minor_road,0,34.95325846328137,-2.150748149256502,2499.7995155732506,36133.37204844724,0.577682796723421,8.26322155938282
92_5,minor_road,0,34.973127612437125,-2.1563253730268532,2499.9806921855156,36557.39035200407,0.0379206635650715,7.51544529466792
93_7,minor_road,0,35.093441981196236,-1.9435663054376446,2501.201628153347,63757.62066580723,0.148746652114862,7.59794726051737
93_8,minor_road,0,35.08378154843735,-1.9630058068091207,2501.1468308775657,61343.40195943835,0.36852779869541097,7.33242252300807
93_9,minor_road,0,35.0737466265368,-1.982970825719715,2501.164649960666,58858.00651999133,0.30690127242219,7.85582112793038
93_10,minor_road,0,35.063776615899535,-2.002680680829385,2501.1415271782557,56401.12216285496,0.88601444956069,9.03543441026173
93_11,minor_road,0,35.05331523840175,-2.021849803156899,2501.130232041109,53970.52401653261,0.0759136051778856,10.5748730240571
93_12,minor_road,0,35.04611499476322,-2.0417731144887084,2500.793391068004,51643.55944083352,0.280584990766691,12.3564787695967
93_13,minor_road,0,35.06535079288535,-2.0491636932431687,2500.0732900906783,52026.169065422684,0.107671719752369,11.0694775311723
93_14,minor_road,0,35.085603754408744,-2.052824490069966,2500.0517569473395,52913.00409761035,0.158256952606144,9.27120193630165
93_15,minor_road,0,35.10695892942068,-2.0523582448605415,2500.24048288838,54325.36069790861,0.136725085699486,7.33512809953671
93_16,minor_road,0,35.12562463400961,-2.05844598351661,2500.3246174652904,55045.0873949005,0.359618000635001,6.51562332199499
95_1,minor_road,0,34.92663224468031,-2.563341607510567,2500.6339576495348,17772.797318417604,0.13033284540200402,12.1694631847589
95_2,minor_road,0,34.940009874667076,-2.5802764204109767,2500.5979501794195,20167.999337818346,0.066862633412601,12.5781203419251
95_3,minor_road,0,34.947686308628164,-2.60111975192056,2501.2805616141986,22479.825548711186,0.0613092467654848,14.0885045773535
96_1,minor_road,1,34.77336603611705,-2.4147863881506884,2500.515244497475,6083.92824255227,2.2917931451308,3.2373232310038804
97_1,minor_road,0,34.77760941698776,-2.5029043670154785,2500.400390312553,7784.173501866177,1.7625239252594098,0.33084247428082897
97_2,minor_road,0,34.76177920226362,-2.5176814571943176,2500.7464991428337,10157.1141520786,1.2435901074437299,2.08622968896548
98_1,minor_road,0,34.77017214979479,-2.5406577082700057,2499.265392334711,11818.352356857979,1.5953686004175198,1.17011957846076
98_2,minor_road,0,34.74839254550275,-2.5445066503599487,2499.177025534581,13441.372878922772,3.07670289161318,2.34271672190884
102_18,major_road,0,35.15658534220832,-1.9741314563366685,2501.362305152111,64616.600932376896,0.0718252982989297,0.614596477378919
102_19,major_road,0,35.154399978263264,-1.9960034044469874,2501.217789673204,62507.53882678809,0.171218174670988,1.38641378836086
102_20,major_road,1,35.141546451203006,-2.012884899118666,2501.0251176762818,60146.21437434097,0.161883950233888,1.69610262330468
102_21,major_road,0,35.137272757780245,-2.034828250542544,2501.441735170829,57913.81636339399,0.0296414449081075,3.60637850725822
102_22,major_road,0,35.13487573231669,-2.0571414388641642,2501.0463251928854,55802.62311271099,0.65013173344837,5.909640626999471
102_23,major_road,0,35.118167000811574,-2.0718676538180567,2500.659369828329,53359.517357049015,0.277924369759255,8.223420966930291
102_24,major_road,0,35.10268548309312,-2.08760450902657,2500.214554931457,50916.177653499115,0.153737684244692,10.6271111702554
102_25,major_road,0,35.08201896968973,-2.095361335906496,2500.401116204336,48827.6321551325,0.27500926240895,12.7095962410853
102_26,major_road,0,35.06611822547178,-2.1112305668693065,2500.655245580944,46354.074523965915,0.208377280214083,15.202893420820699
102_27,major_road,0,35.050511887445744,-2.127124076934892,2500.6716862421613,43900.58617777476,0.5918150299503829,14.1011935008283
102_28,major_road,0,35.035252616009764,-2.1435603136994756,2500.5234987513677,41423.446524611776,0.1352700865221,11.610139236086699
102_29,major_road,0,35.019007439434645,-2.158994584528224,2500.52546253372,38977.0070139668,0.485309681421712,9.14370346636762
102_30,major_road,0,35.00115040705139,-2.172544371173613,2500.338464276148,36610.79168457461,0.204383906423998,6.7790955518420795
102_31,major_road,0,34.98538672182939,-2.1878741037532947,2500.7219249537393,34221.48831150618,0.6505123821915201,4.44272857353999
102_32,major_road,0,34.972991796479874,-2.2063478199395106,2500.8683349338453,31745.932916337708,0.5900282889135471,2.01584926626844
102_33,major_road,1,34.96370950847328,-2.2252116086548246,2501.3138068980143,29422.84166945903,0.598777168107697,0.421540700941845
102_34,major_road,0,34.95800899272873,-2.2453669958058624,2500.856012425973,27209.127980228932,0.744397560230995,2.4553914051565098
102_35,major_road,0,34.94390040199971,-2.262104543234854,2500.5522544746163,24784.389516833897,0.127975928503983,3.81770903491456
102_36,major_road,0,34.93060365965721,-2.280076588331855,2500.943939129197,22298.36948374556,0.132835849979917,2.92915208553219
102_37,major_road,0,34.91870598856593,-2.296459791819425,2500.0997995829107,20046.40691786775,0.6883418248923651,0.858978717166176
102_38,major_road,0,34.8981114988535,-2.302411316285263,2499.5926016987605,18284.251529423684,0.0828676238478488,1.5293353689211
102_39,major_road,0,34.87605453823023,-2.29852735261154,2499.5420679529834,17628.723126284174,0.5674341834540381,3.8938253335865403
102_40,major_road,0,34.8544089984468,-2.3023568680374464,2500.159000217099,16486.666361168234,0.602123076066297,4.4404419004995
103_2,minor_road,0,35.16904698542731,-1.985005789229548,2501.0870217611896,64465.81606461491,0.463474209159492,1.18402455401273
104_1,minor_road,0,35.1486013838213,-2.0197809856779463,2500.3682544063827,60009.83897249653,0.669450117761304,1.51142489326387
107_1,minor_road,0,34.32499423249463,-2.2431289758701825,2501.0884471714276,59331.467968603334,1.3269824602178502,12.6303264899857
107_2,minor_road,0,34.32871711044049,-2.2637052567074387,2501.0908493009206,58109.44663722283,3.0688678279724098,10.4203816740602
107_3,minor_road,0,34.319753076988846,-2.2835095022157277,2501.335860261602,58323.46395726021,1.49512547313263,8.09878276086645
107_4,minor_road,0,34.31707424131875,-2.305774101148205,2501.373781329724,57889.4787264654,0.8733435235939251,5.6031679120588995
107_5,minor_road,0,34.31281127576676,-2.3273560946544287,2501.3316373213715,57749.471228509836,1.13123739721085,3.1767951955854703
107_6,minor_road,0,34.3074175508953,-2.3457473013108103,2500.356006268242,57904.12091788603,0.132102592267574,1.2040457337077
107_7,minor_road,0,34.30337480945544,-2.357434236481784,2034.5759743338326,58110.36610118531,1.1544346042116298,0.27621813438624504
111_1,minor_road,0,34.99534177800922,-2.533260070020915,2500.126742080087,21958.264516452284,0.621458173694844,5.05647798305749
112_1,minor_road,1,34.89208096930124,-2.512203528454491,2499.814541765791,11031.973740140325,2.15726355577766,7.15833771400458
112_2,minor_road,0,34.91283326947571,-2.519980433000897,2499.3436839694264,13357.81725725503,2.53120399397102,8.89849112922707
112_3,minor_road,0,34.93215912731429,-2.5288844856804276,2499.6392882358837,15670.543610899094,2.84632266852807,9.1352844477209
112_4,minor_road,0,34.95240951232856,-2.5306960982136255,2499.625491547006,17647.932379194175,1.41686724725906,7.636074516050741
112_5,minor_road,0,34.97222932805221,-2.537299971276677,2499.4418418693717,19911.695789128877,1.11731860817282,6.6011941002909795
112_6,minor_road,0,34.990938340047485,-2.52774254477201,2499.7556164548714,21250.001760739866,0.508153136386037,4.63550132440144
112_7,minor_road,0,35.010777545062346,-2.5188562987484984,2499.453246001156,22894.23103566038,1.40581262853069,3.29985020395549
112_8,minor_road,0,35.032245629675884,-2.523868194446427,2499.3632496119135,25326.63258433134,0.505299862382994,4.7358944779007395
112_9,minor_road,0,35.05026749142075,-2.5364895271772285,2500.1546399014705,27697.924167619196,1.03341474170412,5.58650604689044
112_10,minor_road,0,35.06762071700094,-2.550142465930699,2499.8824780138034,30056.803289429616,1.11887479156238,3.5189848134373203
112_11,minor_road,0,35.0851886291184,-2.563434616357833,2499.81055324277,32435.781670182776,1.72773442235771,2.3261072086434003
113_1,minor_road,0,34.415208944493685,-2.1670751310010363,2501.2433285132042,54534.395814753676,2.1887416953974,1.17376321168455
113_2,minor_road,0,34.410672169154644,-2.1884390334770814,2501.3016228004267,53641.83050262813,1.0529834074687998,3.52033453955217
113_3,minor_road,0,34.409597291941,-2.209506688488582,2501.0874340064765,52528.963496067634,0.869111250983015,5.86857069091968
113_4,minor_road,0,34.41263907793128,-2.2302431972053314,2501.340248431693,51111.73473797006,1.03574730231701,8.16775040239817
114_1,minor_road,0,34.92646471873284,-2.439669530448509,2500.940575841079,12053.241296070777,0.288820198850246,2.13083754419033
114_2,minor_road,0,34.93404531585516,-2.4536750047479585,2500.686097406201,12904.093282125503,0.5969394120367071,1.69846269817756
114_3,minor_road,0,34.938098513014396,-2.4755313300897273,2501.2478173381223,13726.113004388179,0.191594749055099,3.23015024330249
117_1,minor_road,0,34.82321026647292,-2.350374196602915,2221.9762006995943,10658.191422827693,1.58646753042977,0.7194127855570039
118_1,minor_road,1,34.84699333347253,-2.344342723160999,2419.934857031167,11757.644088642499,1.6431443587874401,0.182263194682581
119_1,minor_road,0,34.96213164209335,-2.2081884376941012,2499.76093019322,30932.156336240183,0.596465048059226,1.81654151596811
119_2,minor_road,0,34.94193378873983,-2.2121160381014504,2500.0380397403737,29444.76479852533,0.298045785754531,3.11639959536297
119_3,minor_road,0,34.925454267156276,-2.2189798413221697,2178.5444853813624,27941.537104776366,0.37224013903751596,1.68493443481699
120_1,minor_road,0,34.84311057727091,-2.4896643739838455,2499.582226476883,5591.519055123628,0.0951132093305649,4.2199277760589
120_2,minor_road,1,34.86289971131031,-2.4819700706457506,2499.301895197674,6377.505367018006,0.241240048816101,2.89393612900413
120_3,minor_road,0,34.884065258895376,-2.483782292967919,2499.5784700003433,8440.125579334883,0.06672389068900329,4.03477688453257
123_1,minor_road,0,35.159562162710706,-2.0097936978904882,2500.7757107596863,61636.09416756258,0.824434880750898,0.305294564624897
125_1,minor_road,0,34.951486316209476,-2.237899558602701,2500.899957807676,27497.891959793757,0.56344315880481,2.30034162748271
125_2,minor_road,0,34.95726145814662,-2.218448535873757,2500.924589988946,29674.721838100817,0.224993970896905,1.2738637739112701
125_3,minor_road,0,34.969683730502176,-2.200236580721299,2500.9765378688035,32125.324521592443,1.11475458281668,2.61248093791365
125_4,minor_road,0,34.979874621543225,-2.1803145783184474,2501.144308098152,34608.72126477093,0.781850154821664,5.011778753360409
126_1,minor_road,0,34.89609783061352,-2.454609269038236,2022.678690569898,8708.281548831932,0.252362720415052,3.6400413492982997
128_1,minor_road,0,34.80816959167026,-2.196554476937993,2499.7968986613937,27789.920463424514,0.0616746493572806,4.85190927395204
128_2,minor_road,0,34.829544781247705,-2.196751171428916,2499.7546622916457,27773.586319196824,0.686189743768158,7.2297349152728
128_3,minor_road,0,34.85139333845583,-2.1993474633080705,2499.8931474577894,27702.275965038258,0.267746181719291,8.03997308680208
128_4,minor_road,0,34.87051266615662,-2.2080915432112227,2500.129632911556,27112.76762141174,0.301672449282333,5.7067041391471705
130_1,minor_road,2,34.86985607958267,-2.452123944548499,2500.3580952402476,5777.2123482842935,0.507757552909464,1.11041052171924
130_2,minor_road,0,34.888291968294915,-2.463529065442271,2500.1224232777863,8028.100380479057,0.824524760209714,3.18068201190192
130_3,minor_road,0,34.88739167930054,-2.480920142753303,2500.07509226337,8614.369230719443,0.0736949672271957,4.05903623145668
131_1,minor_road,0,34.87293080583161,-2.4671332251692433,2500.4182592891107,6518.371734638853,1.3893014083817,1.83633031531738
131_2,minor_road,0,34.85682308826902,-2.4817976945680877,2499.825180369611,5853.867198953288,0.221409682521369,2.89628070265972
131_3,minor_road,1,34.836482700823026,-2.4876657481141295,2499.3092195854647,5061.874651964533,0.0780250241629029,3.78594729834977
131_4,minor_road,0,34.81537699611757,-2.483233220867144,2500.07299980852,4158.261412379614,0.100586299228011,2.91519673573152
131_5,minor_road,0,34.80628613517933,-2.4637061340507223,2501.039728643368,2380.4796183722224,0.11387670568418701,1.73166799935842
132_1,minor_road,0,34.80168451020352,-2.457353470138765,2501.0340964542543,2237.0498708421505,0.14102766918352402,1.24499296373164
132_2,minor_road,0,34.80633262354799,-2.4784938667599854,2501.067123399966,3854.2498416800286,0.362726120773224,2.81913319748614
132_3,minor_road,0,34.82125944941948,-2.4888045082232444,2499.6314718886347,4777.488651133006,0.157836806896562,3.47722685368276
132_4,minor_road,0,34.84121968906816,-2.49621069662062,2499.7401956358563,6145.267302085643,0.0786365223270883,4.873123851014101
132_5,minor_road,0,34.85946029273485,-2.508446968488234,2499.920282184644,8325.752741389413,0.145396769523359,5.83242517462013
132_6,minor_road,0,34.87344574842319,-2.5247259903903636,2500.182251570638,10698.9780256813,0.13314771894351,7.77364009231663
132_7,minor_road,0,34.88904450805245,-2.5380499570226442,2500.1118363237833,12921.527133642228,0.0617876222361609,9.655836684376451
133_1,minor_road,0,34.886380019035286,-2.5135653499321333,2501.009285268929,10674.989141343423,1.7305483925585299,7.00955081259485
133_2,minor_road,0,34.87371562416215,-2.501950281200367,2500.1713561619786,8764.841108491222,1.42285024856034,5.3092282732827
133_3,minor_road,0,34.85584040457021,-2.503671632740223,2499.7859026527467,7660.487052689619,0.102062328304036,5.32657010348765
133_4,minor_road,0,34.83779004585314,-2.490709821000542,2499.6212064471406,5430.607847038276,0.14543742933918302,4.153626616933651
134_1,minor_road,0,34.802957958117695,-2.565503527939301,2500.7058010130745,13412.652519862482,1.3768995287397499,4.3623763195645795
134_2,minor_road,0,34.80682265960029,-2.5462251903964286,2500.6794362131222,11230.443026361623,0.424430118701666,3.3345700752589402
134_3,minor_road,0,34.80413616089423,-2.527831377311514,2501.1050956878394,9245.101208108414,0.08567802460765139,2.84501210821431
135_1,minor_road,0,34.88855400792241,-2.492171054342505,2500.7644526627264,9355.170927147956,1.11064671096809,5.0753193888882295
136_1,minor_road,0,34.812611638564654,-2.5376524508791816,2501.4013539844295,10223.093551394277,1.08387619528522,3.71777008095677
136_2,minor_road,2,34.81402901470302,-2.5152426025013965,2501.45966626811,7723.4691058539065,1.09925982274537,4.39521959064147
137_1,minor_road,0,34.8931461845164,-2.4875560084921085,2499.6431788314726,9526.070565121925,0.910307577860071,5.03190717749572
137_2,minor_road,0,34.912419718321154,-2.489245223698736,2122.7441056264815,11524.497589678213,0.9605100349105581,6.0660772745800005
139_1,minor_road,2,34.9021835812168,-2.4728222192729064,2499.6846173324748,9798.381436428219,0.613375471445305,4.97789705053162
139_2,minor_road,0,34.9196895368451,-2.4852582417227445,2500.364887146392,12096.370545532212,0.486073133890381,5.20672200275005
139_3,minor_road,0,34.914286259151595,-2.498744983402621,2500.2162843351825,12186.285912803918,1.43237244298028,6.77374038194049
139_4,minor_road,0,34.896180972640146,-2.5072322761481125,2499.4212873244314,11024.825330096599,2.83368606483386,6.929928681080041
140_1,minor_road,0,34.687411922475064,-2.5983827217159505,2499.834217793612,22351.422673242614,3.22727952143627,0.83492833927812
140_2,minor_road,0,34.68099111026259,-2.5916294471754115,2499.4521432598613,22269.721016105283,2.8146188255285702,0.5792637474132
140_3,minor_road,0,34.70253426162495,-2.593216871617048,2499.6693506460692,20839.469901726392,2.70262124086721,2.53597063087146
140_4,minor_road,0,34.719174655393296,-2.60830512181837,2500.3249546911616,21164.629710448433,0.968196418512508,2.9005963271428
140_5,minor_road,0,34.73382108845266,-2.62422550198785,2499.736645869855,21951.665606127684,0.699217586987539,1.32161804436286
140_6,minor_road,0,34.752530451261926,-2.6275320062793965,2499.6943162046955,21490.97736844626,0.33386636485215,1.49770854783925
140_7,minor_road,0,34.77246325140076,-2.6352257604151097,2499.0029859476044,21672.813243280896,0.09420539892254991,3.52511919641817
140_8,minor_road,0,34.79416578833888,-2.6401148211275633,2498.953404696847,21775.427129754364,1.03198623912458,5.34554985473659
140_9,minor_road,0,34.816480503446186,-2.6426242623318217,2498.8579858514463,21889.990952137487,2.08601634875829,7.37078175465275
140_10,minor_road,0,34.83876181244463,-2.645538780042502,2498.8522147027306,22330.056611542153,2.2847506735979,9.53305566598426
140_11,minor_road,0,34.861043121443075,-2.648453297753182,2498.8464371973582,23034.35590332785,1.1504354773984902,10.9411354863018
140_12,minor_road,0,34.88332443044151,-2.651367815463863,2498.840653335328,23979.616138790025,1.23692944992436,11.1989534035019
140_13,minor_road,0,34.90560569782111,-2.654282327730569,2498.826679829569,25138.666242390133,0.39093501920421897,11.9838221109468
140_14,minor_road,0,34.888108413650414,-2.6579939850588676,2498.9682150827143,24844.996659372886,0.6770024893814071,10.711323125381899
140_15,minor_road,0,34.867498469391364,-2.654906293604576,2499.6189036016226,23891.876555591352,1.5206941169420098,10.345111215889899
140_16,minor_road,0,34.84798423743183,-2.6450087584374544,2498.9293583500257,22399.530148332393,1.85078131324506,10.3736146237384
140_17,minor_road,0,34.825625048087836,-2.642830734031344,2498.851939403254,21927.306136780393,2.5906245645159403,8.16775639391928
141_1,minor_road,0,34.771697449925576,-2.609736113596179,2500.668826653366,18949.706860391878,2.517864291317,1.32560385488437
141_2,minor_road,0,34.77076012521647,-2.5891703668635406,2501.0643782019374,16791.74401349996,4.714651261021521,0.656362395094858
141_3,minor_road,0,34.78242658698306,-2.5785471197116463,2499.594624528963,15285.136684556446,4.04104469154871,2.11326312708396
142_1,minor_road,0,34.777836866675436,-2.601581566750167,2098.373241889706,17894.552565105285,3.2954313670634,1.22930579968972
143_1,minor_road,0,34.748225932872856,-2.6368953952871905,2501.157449243033,22634.1825386837,0.6260577265527191,2.22323364451483
143_2,minor_road,0,34.74626183867821,-2.6586574537607244,2501.1946035678757,24991.783107267223,2.65445003092788,1.67951806373697
143_3,minor_road,0,34.73472264092466,-2.6763729978375044,2499.899798602564,27277.31287292336,1.40436799480408,0.921152673587829
143_4,minor_road,0,34.71955260322996,-2.6877523066005233,2162.0503091165738,29065.886415737787,0.380223525228737,1.13320396740397
144_1,minor_road,0,34.79807875853221,-2.4363847833953223,2326.8129325820723,2487.7685264213255,0.185530774188744,1.35213727075121
146_1,minor_road,1,34.78954676507472,-2.4562113089378532,2500.878513663897,3391.59373194775,1.19272525778636,2.09795206820359
146_2,minor_road,0,34.784654273420465,-2.4770705259340557,2500.9174583003974,5094.2339646874825,2.4064127050797604,2.89939592682513
146_3,minor_road,0,34.78373845843255,-2.494549539572738,2500.2154662780076,6631.184853194073,2.0702029749154,1.46481009088981
146_4,minor_road,1,34.80094048840033,-2.503419145713672,2499.9484435296445,6677.204847712978,0.125237722205355,2.8788671761524003
147_1,minor_road,0,34.36166711696827,-2.1652335187066134,2499.7371142734837,59634.19963610801,2.07482170706716,5.70151134720009
147_2,minor_road,0,34.38340370050807,-2.1700873359502393,2499.932213592004,57297.53436873217,1.1452300344109798,3.5347252887529597
147_3,minor_road,0,34.403377466812366,-2.1616483879015727,2348.4918670759857,55960.86672299917,0.84922189661592,1.12750378049181
148_1,minor_road,1,34.80625701098745,-2.497200824017904,2500.2386455682367,5855.213473949788,0.0909588161934553,3.5607474390639497
151_1,minor_road,0,35.0851837646675,-2.7411660848270274,2499.0865332537155,44279.75469247704,8.1680104622861,8.799479379921861
152_1,minor_road,1,34.84921824913491,-2.4396153905285902,2499.4160201794452,3513.884822369164,2.2208019161133703,0.0899201958202024
154_1,minor_road,0,34.961242220694196,-2.4386328462082583,2499.80488240458,15921.667034025028,0.0308155024216367,1.58366973701453
154_2,minor_road,0,34.94389762339734,-2.449430872370542,2500.286373950396,13976.733043580763,1.5582492001611798,0.510054499462366
156_1,minor_road,0,34.83275840963692,-2.4703115109298643,2499.628640825724,3150.274592057206,1.9039914518785899,1.95782909493277
156_2,minor_road,0,34.852421221812165,-2.4679277791430114,2499.2277905379365,4515.004954655753,1.6723556270537299,1.60868062137221
156_3,minor_road,1,34.86959935049939,-2.4675866926778234,2500.5419752449825,6193.71645103246,1.6012739211272,1.62083282065457
156_4,minor_road,2,34.863911690055154,-2.4465019269486703,2501.195024094986,5075.941771726521,0.481613723303861,0.7444291817075519
160_1,minor_road,0,34.590148161088266,-2.286781140794307,2500.7080730231555,30950.2166238937,0.903554478805782,2.2266932481608803
160_2,minor_road,0,34.59903936272983,-2.3068464015238894,2500.969234056484,28887.97769234489,0.9111555301833251,4.07784783161603
160_3,minor_road,0,34.60587779269879,-2.3280303628732577,2500.801368976558,27027.74095464288,1.35115111524282,6.29110932546645
160_4,minor_road,0,34.62289260532541,-2.34157063099196,2500.5308315224397,24644.47360501237,1.0845358511236,7.10331256058791
160_5,minor_road,0,34.635038545820045,-2.359998772988208,2500.509717435044,22516.07866413503,0.483448548976508,5.31237517308372
160_6,minor_road,0,34.6388409847065,-2.3751816572492355,2500.4228281024502,21457.134146210552,0.239915829602852,3.92191873870176
160_7,minor_road,0,34.636225090664254,-2.3927178661464708,2500.9416238439835,21098.250111936508,0.0554459034678571,2.17317308986155
160_8,minor_road,0,34.63145511407745,-2.4075603129813103,2500.389658331631,21213.895217365844,1.1313769491113101,0.817613475850106
165_1,minor_road,0,34.868053038632915,-2.5132158544230156,2500.3252591269243,9308.569925222646,0.189442434634895,6.41425536582544
166_1,minor_road,0,34.765904458779985,-2.322406433788312,2500.2329464397226,14939.699973775836,1.74792226090932,0.5336751729723099
168_1,minor_road,0,34.93767568392065,-2.255120178473088,2500.8446209522585,25056.608955420328,0.39716246286179596,2.77837047873052
168_2,minor_road,0,34.92745402960531,-2.2372284254874204,2500.7522085552473,26220.900576447082,0.39164045920123103,0.600563745422033
168_3,minor_road,0,34.915696027948115,-2.2230906517677496,2500.256575805973,27076.0024073883,0.30384281397052804,1.11099727348785
168_4,minor_road,0,34.895284439721216,-2.2158282909052933,2500.114766164086,27015.487523417614,0.06327848899879,2.94411057273248
168_5,minor_road,0,34.87867671223236,-2.228144695771219,2500.4774054869818,25163.976780796063,0.61745797837102,3.93301064185832
168_6,minor_road,0,34.86694159088253,-2.244785263582522,2500.5769938995336,23042.95638896605,0.380615565506873,5.09537557076672
168_7,minor_road,0,34.848428700641804,-2.254542295680298,2500.173497361251,21574.29085073502,0.588130870203858,7.0160280125634396
171_1,minor_road,0,34.379142905035984,-2.1597746448519346,2501.3118488416467,58317.519137712385,1.67130234511826,3.69335215474813
173_1,minor_road,0,34.9863156204268,-2.1710711087130887,2501.1391875439176,35860.23812301122,1.2200809917253301,6.21114435494499
173_2,minor_road,0,34.99355907533026,-2.1504481278276555,2501.1228961490388,38242.87066701687,0.46383561335463996,8.64418301947417
173_3,minor_road,0,35.00333771039082,-2.1305586409869437,2501.140691541624,40702.65684668927,0.168315134848963,10.3576047345324
173_4,minor_road,0,35.010739130638974,-2.1096745180703014,2501.2370411257025,43127.18750654491,0.477184622560223,9.6445244397887
173_5,minor_road,0,35.02021901698496,-2.089445785863693,2501.137586072229,45605.967330319385,0.413030472828053,9.77733047757071
173_6,minor_road,0,35.030271775197775,-2.0694784652936455,2501.1313734449077,48091.390452657484,0.900463358487722,10.5782498362613
173_7,minor_road,0,35.04223521645496,-2.051570701018837,2500.4249473350465,50481.68450912025,0.148596112504237,12.0313364929322
175_1,minor_road,0,35.02618509289198,-1.9327037724502967,2500.8505685661094,61641.987523420095,0.608060906322772,0.20319056535093302
175_2,minor_road,0,35.04216412399694,-1.9469466184515427,2500.5408217585755,60880.46418844488,0.233065446994239,2.5260961673026
175_3,minor_road,0,35.058757518523294,-1.9617025571790134,2500.7479791384085,60182.73509240116,0.39795585538163303,4.99362712484568
175_4,minor_road,0,35.076281587556245,-1.9748218877566504,2500.4617269728997,59788.890470413346,0.38097980591046,7.41733328759878
175_5,minor_road,0,35.093996435688425,-1.9879156367693243,2500.317585299339,59505.59991710431,0.36342134407383997,6.63162977772345
175_6,minor_road,0,35.11213243275171,-1.9983554292645922,2500.579279061962,59594.90736816899,0.31968910649620896,5.02118420346723
175_7,minor_road,0,35.13137255954402,-2.008542528329656,2500.1037732013483,59869.08461193157,0.237465869745386,2.75509533407739
175_8,minor_road,0,35.152671179371254,-2.0086110321666926,2500.4852727926277,61271.53236894905,0.7221349107899719,0.385922539384616
175_9,minor_road,0,35.159830649688416,-2.0278133342331404,2501.3251496468724,60087.24883742357,0.0728880241730324,2.1399571885428
177_1,minor_road,0,35.02698921426077,-1.9241337592268533,2500.9336070275676,62560.49300232285,0.0515619160753307,0.67705780028822
177_2,minor_road,0,35.034742070878316,-1.9282823705203571,2500.834723602133,62459.25852668096,0.050827500893778396,0.964826599575307
177_3,minor_road,0,35.0472332202446,-1.930717459501142,2500.639540924887,62760.12897854754,0.0369505264261985,2.31919510636228
177_4,minor_road,0,35.06082200021342,-1.9347548632832015,2500.548448173052,62982.18472210911,0.06830699871819379,3.8584683381791502
177_5,minor_road,0,35.07899308215961,-1.9343560306099312,2500.462976895763,63913.75757884389,0.119882205361911,5.86735611367013
177_8,minor_road,0,35.12950108186853,-1.953004545965931,2500.680695438046,64886.40583544362,0.128539245822431,3.8270816069278597
177_9,minor_road,0,35.14162583585869,-1.9683952486246157,2500.741631304493,64189.76243663908,0.10737743699994899,1.6624758310980998
181_1,minor_road,0,34.858392276352994,-2.4092680484555773,2501.35915517848,6051.425718450945,0.12205008142680801,1.07261638865186
181_2,minor_road,0,34.85793064825392,-2.387034471067328,2501.151610010694,7907.353644172049,1.04672504529097,2.22311374908903
181_3,minor_road,0,34.868334980639496,-2.368204038095722,2500.181021014862,10294.759415887575,0.851636573773589,3.22084410969787
181_4,minor_road,0,34.888059027149964,-2.3608542554772236,2500.53603041761,12249.981371111808,0.115196086630231,4.78938736465667
181_5,minor_road,0,34.89756498629882,-2.340572679469625,2501.1007449030503,14679.416711989048,0.445924646049377,4.99470907396247
181_6,minor_road,0,34.90701428089319,-2.3202130056525756,2501.087660351447,17130.626906583584,0.365462497132709,2.53767019563615
182_1,minor_road,0,34.84251367694327,-2.4559108597063353,2500.7606044396525,2913.1625805376225,2.9681579629618198,2.02108423113277
182_2,minor_road,0,34.85058550076314,-2.4438965500122496,2500.3137154069786,3601.07214140666,1.98767891872925,0.547878351720119
182_3,minor_road,0,34.861417813300534,-2.433729798102006,2499.5126126835594,4988.645562968953,1.18555047578886,0.452631818771772
182_4,minor_road,0,34.8826092321198,-2.4296748208444097,2499.515149050419,7382.112863491401,0.751470076732095,0.49643738466204096
182_5,minor_road,0,34.90393387590398,-2.4271834357541433,2499.3615911685815,9754.22829145897,0.298747864642099,1.63243324024327
182_6,minor_road,0,34.925472915878714,-2.429144492425051,2499.6447922521215,12069.0154542371,0.947983506219644,2.47201936730497
182_7,minor_road,0,34.94297735569658,-2.4241693839378016,2500.1790365609986,14080.398218767206,0.0348893869311962,1.6292511597830701
191_1,minor_road,0,35.02538964574763,-2.8610193231854053,2501.159278108981,51623.039029643056,10.296119982891799,3.95438346077678
191_2,minor_road,0,35.01837263606264,-2.8823661508842244,2501.192819833833,53430.49978359901,9.052939152828431,3.9297477836274
191_3,minor_road,0,35.01160635456703,-2.903783243998903,2501.156766730279,55310.091468931576,8.13408815152178,1.4493445626682901
191_4,minor_road,0,35.00698872655402,-2.925638445974422,2501.4448334331937,57369.60398920661,6.8208302115358705,1.05494453307458
191_5,minor_road,0,35.004932764418456,-2.9480128523549425,2501.434707160961,59614.616514616275,4.33033472847691,2.86633616151469
191_6,minor_road,0,35.00465793977665,-2.968832737977977,2202.3397540947262,61782.21893144902,2.10433264703651,1.3351706985065601
192_1,minor_road,0,34.98155595925936,-2.959688517205764,2498.7317355006603,59997.59511158752,3.38521329875026,0.174924177459855
192_2,minor_road,1,34.9997873138813,-2.9687452376828936,2216.2083541056327,61593.453621358276,1.95587749375092,0.89345908168337
